user_id,age,gender,country,post_id,post_type,post_category,likes,comments,shares,watch_time_sec,impression_count,posted_at,follower_count,is_verified,device_type,sentiment,hashtags,engagement_rate,hashtag_count,engagement_score,year,month,month_name,day_of_week,country_avg_impressions,age_group
30324,19.0,female,brazil,681539,text,tech,924.0,1988.0,1462.0,2602,24023,2022-10-30,266633,False,desktop,neutral,#music #travel,0.182075511,2,4374.0,2022,10,October,Sunday,49193.1746031746,18–25
32867,36.0,female,india,811069,text,education,19546.0,2839.0,1012.0,5264,56328,2022-04-12,348221,False,desktop,positive,#fashion #lifestyle,0.419027837,2,23397.0,2022,4,April,Tuesday,52462.38691588785,36–45
10203,23.0,other,india,482306,text,fitness,4529.0,1497.0,264.0,126,97417,2023-08-12,740935,False,tablet,neutral,#reels #tech,0.074175965,2,6290.0,2023,8,August,Saturday,52462.38691588785,18–25
26544,21.0,male,india,248936,reel,education,12270.0,2989.0,506.0,4430,99305,2022-11-08,639475,False,mobile,positive,#reels #fitness,0.158753336,2,15765.0,2022,11,November,Tuesday,52462.38691588785,18–25
25899,24.0,female,uk,388465,reel,tech,18953.0,1569.0,645.0,4853,6976,2022-03-23,168559,False,desktop,neutral,#tech #fun #love,3.034260321,3,21167.0,2022,3,March,Wednesday,51119.39350912779,18–25
39063,47.0,male,germany,255154,image,lifestyle,2815.0,445.0,896.0,1431,86178,2023-10-20,259822,False,desktop,neutral,#travel #foodie,0.048225765,2,4156.0,2023,10,October,Friday,48605.40612244898,46–55
13748,16.0,female,usa,140131,video,music,4578.0,2006.0,1449.0,2168,18272,2022-07-12,708589,False,mobile,positive,#reels #music #fashion,0.439634413,3,8033.0,2022,7,July,Tuesday,51263.87225548902,Under 18
76629,48.0,female,india,302565,reel,tech,4462.0,1960.0,860.0,5863,86620,2022-08-12,416384,False,tablet,negative,#fitness,0.084068344,1,7282.0,2022,8,August,Friday,52462.38691588785,46–55
90764,40.0,other,uae,235282,text,travel,888.0,98.0,1974.0,3959,31764,2022-02-22,346651,True,mobile,positive,#music #fashion #love,0.093187256,3,2960.0,2022,2,February,Tuesday,48928.41351888668,36–45
30884,25.0,other,india,345152,reel,food,19862.0,654.0,688.0,2748,67335,2022-12-11,79064,False,mobile,neutral,#fashion #reels,0.314903096,2,21204.0,2022,12,December,Sunday,52462.38691588785,18–25
35183,35.0,male,usa,875519,text,music,19973.0,1078.0,866.0,1308,55930,2022-03-26,229370,False,mobile,positive,#reels #travel #tech,0.391864831,3,21917.0,2022,3,March,Saturday,51263.87225548902,26–35
91570,31.0,other,uk,739951,image,lifestyle,13642.0,1355.0,1122.0,6385,76978,2023-10-03,756423,False,desktop,positive,#lifestyle #tech #fashion,0.20939749,3,16119.0,2023,10,October,Tuesday,51119.39350912779,26–35
81246,54.0,female,uae,970037,video,education,1723.0,933.0,1053.0,2125,5849,2022-07-30,347071,False,tablet,neutral,#fun #lifestyle #travel,0.634125492,3,3709.0,2022,7,July,Saturday,48928.41351888668,46–55
29259,49.0,female,france,659139,reel,fitness,17642.0,1458.0,1314.0,1593,58652,2022-07-02,603920,False,tablet,positive,#music #reels,0.348052922,2,20414.0,2022,7,July,Saturday,51727.67338709677,46–55
45959,51.0,male,usa,913297,video,lifestyle,8602.0,816.0,1598.0,6593,10834,2022-09-29,2714,False,desktop,neutral,#fun,1.016798966,1,11016.0,2022,9,September,Thursday,51263.87225548902,46–55
43457,36.0,male,france,970038,text,lifestyle,18614.0,660.0,486.0,4079,1694,2023-05-21,427823,False,mobile,negative,#tech #fun #foodie,11.66469894,3,19760.0,2023,5,May,Sunday,51727.67338709677,36–45
95679,28.0,female,australia,235230,text,fitness,11386.0,2279.0,1429.0,1493,85461,2022-08-15,577592,False,desktop,negative,#fun,0.176618575,1,15094.0,2022,8,August,Monday,48346.38336713996,26–35
12103,45.0,other,japan,221497,video,education,18444.0,599.0,1962.0,2030,15338,2022-01-12,244768,False,mobile,positive,#fitness,1.369474508,1,21005.0,2022,1,January,Wednesday,49616.13559322034,36–45
75901,24.0,other,india,419996,image,lifestyle,2613.0,919.0,27.0,3252,51090,2022-04-03,658644,False,mobile,positive,#lifestyle,0.069661382,1,3559.0,2022,4,April,Sunday,52462.38691588785,18–25
54535,46.0,male,usa,411483,video,travel,10004.0,1746.0,1169.0,7749,45919,2022-11-26,768851,False,mobile,neutral,#tech #lifestyle,0.281343235,2,12919.0,2022,11,November,Saturday,51263.87225548902,46–55
26103,19.0,male,japan,987518,video,tech,18186.0,1758.0,287.0,4360,28348,2022-07-09,46324,False,mobile,positive,#fun #music #lifestyle,0.713665867,3,20231.0,2022,7,July,Saturday,49616.13559322034,18–25
88278,23.0,male,brazil,907004,reel,travel,15980.0,1831.0,580.0,7883,40776,2023-08-21,18611,False,desktop,positive,#fitness #fun,0.451025113,2,18391.0,2023,8,August,Monday,49193.1746031746,18–25
22391,43.0,female,uae,275541,reel,tech,12098.0,1171.0,949.0,4777,3002,2022-10-20,731294,False,mobile,positive,#love #fashion #music,4.736175883,3,14218.0,2022,10,October,Thursday,48928.41351888668,36–45
38901,41.0,male,germany,967493,text,food,677.0,359.0,251.0,6438,47534,2022-09-18,129292,True,desktop,neutral,#foodie #fashion #fun,0.027075357,3,1287.0,2022,9,September,Sunday,48605.40612244898,36–45
91159,25.0,female,australia,291933,reel,lifestyle,11102.0,1967.0,1185.0,7108,7505,2023-12-11,698923,False,mobile,positive,#fun,1.899267155,1,14254.0,2023,12,December,Monday,48346.38336713996,18–25
77914,43.0,male,brazil,642744,image,food,7730.0,1440.0,926.0,7033,39915,2022-11-19,128880,False,desktop,positive,#reels #love,0.252937492,2,10096.0,2022,11,November,Saturday,49193.1746031746,36–45
60357,14.0,male,brazil,942235,image,fashion,10443.0,2919.0,109.0,246,18823,2022-01-10,799076,False,tablet,positive,#tech #lifestyle,0.715667003,2,13471.0,2022,1,January,Monday,49193.1746031746,Under 18
96908,51.0,other,australia,427777,image,education,3004.0,1719.0,1888.0,4519,4621,2022-03-29,30554,False,desktop,positive,#love #travel,1.430642718,2,6611.0,2022,3,March,Tuesday,48346.38336713996,46–55
48437,27.0,male,france,830379,text,tech,15402.0,1576.0,643.0,1082,49751,2022-12-06,386694,False,tablet,negative,#fashion #reels #tech,0.354183836,3,17621.0,2022,12,December,Tuesday,51727.67338709677,26–35
45503,23.0,female,usa,614709,image,travel,8986.0,555.0,397.0,5931,85647,2022-11-14,433456,False,desktop,neutral,#foodie #fun #music,0.11603442,3,9938.0,2022,11,November,Monday,51263.87225548902,18–25
85403,46.0,other,canada,660520,image,music,728.0,1233.0,1012.0,4928,9136,2023-07-03,241016,False,tablet,positive,#fun #fitness,0.356282837,2,2973.0,2023,7,July,Monday,48703.150097465885,46–55
51258,51.0,other,india,167323,reel,travel,14173.0,2297.0,1211.0,1481,64240,2022-08-11,784842,False,desktop,positive,#travel #fitness #tech,0.275233499,3,17681.0,2022,8,August,Thursday,52462.38691588785,46–55
43724,16.0,female,uae,992499,text,lifestyle,14841.0,1535.0,1555.0,10,9352,2023-11-18,33566,False,mobile,neutral,#lifestyle #music #foodie,1.917343884,3,17931.0,2023,11,November,Saturday,48928.41351888668,Under 18
74286,23.0,female,uk,515004,video,travel,190.0,1497.0,275.0,6490,54897,2022-07-28,186418,False,tablet,positive,#lifestyle #fun #travel,0.056615116,3,1962.0,2022,7,July,Thursday,51119.39350912779,18–25
84842,41.0,female,usa,902524,image,fashion,14089.0,2186.0,688.0,2006,51933,2022-02-18,725235,False,mobile,positive,#lifestyle #fitness,0.326632392,2,16963.0,2022,2,February,Friday,51263.87225548902,36–45
24908,14.0,male,india,887564,reel,fitness,10188.0,989.0,1634.0,6995,42480,2023-06-20,719860,False,tablet,neutral,#lifestyle,0.301577213,1,12811.0,2023,6,June,Tuesday,52462.38691588785,Under 18
60626,28.0,other,usa,833210,video,travel,10299.0,909.0,246.0,5124,58193,2023-09-10,243606,False,mobile,positive,#reels #foodie #fashion,0.196827797,3,11454.0,2023,9,September,Sunday,51263.87225548902,26–35
47228,51.0,male,brazil,335253,image,lifestyle,13690.0,1961.0,1347.0,5836,96751,2022-09-20,424107,False,mobile,positive,#lifestyle,0.175688107,1,16998.0,2022,9,September,Tuesday,49193.1746031746,46–55
33386,25.0,male,canada,319190,video,food,13740.0,11.0,1041.0,3441,79514,2022-07-25,731549,False,desktop,negative,#fun #music #fitness,0.186030133,3,14792.0,2022,7,July,Monday,48703.150097465885,18–25
56754,49.0,male,uk,755312,video,education,10301.0,979.0,407.0,3529,10239,2023-11-12,295989,False,mobile,positive,#reels,1.141420061,1,11687.0,2023,11,November,Sunday,51119.39350912779,46–55
38302,29.0,male,usa,357075,text,travel,6039.0,272.0,1434.0,2292,58489,2023-05-12,733382,False,tablet,positive,#fitness #tech,0.132418062,2,7745.0,2023,5,May,Friday,51263.87225548902,26–35
70815,33.0,other,india,853132,text,travel,6445.0,487.0,1824.0,6392,93623,2023-11-01,437358,False,tablet,positive,#fitness #fashion,0.093524027,2,8756.0,2023,11,November,Wednesday,52462.38691588785,26–35
94748,56.0,other,uk,349596,image,travel,8829.0,1997.0,124.0,944,70226,2023-04-10,125771,False,tablet,positive,#love,0.155925156,1,10950.0,2023,4,April,Monday,51119.39350912779,56+
73344,31.0,male,uk,375212,image,lifestyle,4045.0,1048.0,1343.0,434,50478,2023-09-27,638685,False,desktop,neutral,#travel,0.12750109,1,6436.0,2023,9,September,Wednesday,51119.39350912779,26–35
45618,19.0,female,germany,279598,text,education,5624.0,537.0,152.0,3491,3073,2022-01-20,106783,False,desktop,negative,#lifestyle,2.054344289,1,6313.0,2022,1,January,Thursday,48605.40612244898,18–25
86234,50.0,other,uae,552174,image,fitness,11011.0,1688.0,1604.0,6248,83058,2023-07-22,95419,False,tablet,positive,#reels #fitness,0.172204965,2,14303.0,2023,7,July,Saturday,48928.41351888668,46–55
71114,20.0,male,brazil,215729,image,travel,6834.0,1595.0,657.0,2289,15488,2022-04-18,528891,False,mobile,positive,#lifestyle #reels #fitness,0.586647727,3,9086.0,2022,4,April,Monday,49193.1746031746,18–25
80130,25.0,female,germany,176593,text,fitness,9033.0,587.0,1580.0,3343,83807,2022-05-20,633366,False,desktop,negative,#reels,0.133640388,1,11200.0,2022,5,May,Friday,48605.40612244898,18–25
35525,49.0,female,india,155041,video,fitness,3247.0,2835.0,1901.0,2566,14595,2022-04-01,555052,False,mobile,neutral,#foodie #fashion #tech,0.54696814,3,7983.0,2022,4,April,Friday,52462.38691588785,46–55
89818,14.0,male,india,854518,image,education,17600.0,1743.0,19.0,1759,47873,2022-09-28,146563,False,desktop,positive,#reels,0.404445094,1,19362.0,2022,9,September,Wednesday,52462.38691588785,Under 18
24334,53.0,other,france,335114,reel,education,7980.0,2968.0,1826.0,6872,53967,2022-11-25,575244,True,desktop,neutral,#foodie #travel #music,0.236700206,3,12774.0,2022,11,November,Friday,51727.67338709677,46–55
72767,38.0,female,usa,425516,text,fashion,5586.0,1690.0,246.0,5163,29043,2022-07-29,547714,False,desktop,neutral,#fun #music #reels,0.258995283,3,7522.0,2022,7,July,Friday,51263.87225548902,36–45
16644,36.0,other,usa,691850,image,food,7940.0,1715.0,1413.0,7193,79971,2023-11-19,750331,False,desktop,negative,#foodie #fun,0.13840017,2,11068.0,2023,11,November,Sunday,51263.87225548902,36–45
42933,18.0,other,france,978531,image,travel,18606.0,1617.0,1370.0,3875,86604,2023-07-27,558716,False,tablet,negative,#music #foodie,0.249330285,2,21593.0,2023,7,July,Thursday,51727.67338709677,Under 18
53469,38.0,female,japan,688334,text,travel,9449.0,1033.0,1499.0,2228,22803,2023-03-31,627081,False,desktop,neutral,#lifestyle #music #travel,0.525413323,3,11981.0,2023,3,March,Friday,49616.13559322034,36–45
43687,19.0,male,australia,982890,reel,travel,7979.0,242.0,1226.0,6747,36170,2022-10-11,391453,True,desktop,neutral,#reels #travel,0.261183301,2,9447.0,2022,10,October,Tuesday,48346.38336713996,18–25
62656,51.0,female,usa,238161,reel,fitness,1514.0,1201.0,1032.0,6571,33663,2023-01-01,4808,False,tablet,positive,#fun #travel,0.111309152,2,3747.0,2023,1,January,Sunday,51263.87225548902,46–55
27375,31.0,female,australia,903055,text,music,12738.0,2845.0,1012.0,267,19293,2023-04-29,383401,False,tablet,positive,#fun #music,0.89659462,2,16595.0,2023,4,April,Saturday,48346.38336713996,26–35
75206,18.0,other,usa,936073,reel,education,2883.0,256.0,1691.0,7001,16950,2022-01-03,360743,False,tablet,positive,#reels #fun #foodie,0.284955752,3,4830.0,2022,1,January,Monday,51263.87225548902,Under 18
46607,55.0,male,uae,374187,image,tech,3826.0,2042.0,530.0,6723,12827,2022-06-13,140591,False,tablet,neutral,#tech,0.498791611,1,6398.0,2022,6,June,Monday,48928.41351888668,46–55
93178,41.0,other,japan,166572,reel,music,12567.0,309.0,102.0,7019,81051,2023-01-23,211559,False,mobile,positive,#lifestyle #foodie,0.160121405,2,12978.0,2023,1,January,Monday,49616.13559322034,36–45
33993,55.0,female,canada,581268,image,food,4339.0,2563.0,1269.0,2198,76577,2022-01-09,465644,False,tablet,neutral,#tech #fashion #fun,0.106703057,3,8171.0,2022,1,January,Sunday,48703.150097465885,46–55
54386,51.0,male,japan,186700,video,lifestyle,674.0,1238.0,596.0,3687,55560,2023-01-01,728004,False,tablet,negative,#fashion #tech #fitness,0.045140389,3,2508.0,2023,1,January,Sunday,49616.13559322034,46–55
56287,14.0,male,india,157061,reel,travel,15426.0,1088.0,1342.0,6743,15318,2022-01-12,489588,False,tablet,positive,#fitness #love,1.165687427,2,17856.0,2022,1,January,Wednesday,52462.38691588785,Under 18
96724,31.0,male,france,217957,video,tech,16486.0,635.0,350.0,6238,49220,2022-03-15,704190,False,mobile,neutral,#fashion,0.354957334,1,17471.0,2022,3,March,Tuesday,51727.67338709677,26–35
86312,16.0,male,india,892554,text,tech,10549.0,796.0,233.0,4477,28544,2022-08-26,722502,False,tablet,positive,#foodie #reels #music,0.405619395,3,11578.0,2022,8,August,Friday,52462.38691588785,Under 18
85324,18.0,male,canada,933778,reel,education,3993.0,1176.0,1670.0,5917,69287,2022-04-18,181831,False,mobile,positive,#love,0.098705385,1,6839.0,2022,4,April,Monday,48703.150097465885,Under 18
81196,61.0,female,germany,618650,image,tech,12219.0,2087.0,36.0,7998,23619,2023-06-09,755936,False,desktop,neutral,#love #reels,0.607222998,2,14342.0,2023,6,June,Friday,48605.40612244898,56+
80014,49.0,female,india,328394,reel,food,3708.0,1724.0,1368.0,514,50207,2022-08-22,423152,False,mobile,neutral,#reels #love,0.135439281,2,6800.0,2022,8,August,Monday,52462.38691588785,46–55
18210,40.0,female,india,509366,text,tech,1495.0,1799.0,1627.0,1743,24381,2023-03-15,117070,False,tablet,positive,#love #travel #tech,0.201837496,3,4921.0,2023,3,March,Wednesday,52462.38691588785,36–45
20922,42.0,other,india,187630,text,lifestyle,3392.0,2628.0,291.0,929,19893,2023-04-26,371612,False,mobile,neutral,#music,0.317247273,1,6311.0,2023,4,April,Wednesday,52462.38691588785,36–45
46289,19.0,male,uk,177228,image,travel,11698.0,2048.0,16.0,5733,34787,2022-04-02,484170,False,mobile,positive,#travel #fitness,0.395607555,2,13762.0,2022,4,April,Saturday,51119.39350912779,18–25
43340,21.0,male,australia,374198,reel,lifestyle,7537.0,78.0,89.0,3931,19416,2022-07-17,123336,False,mobile,positive,#lifestyle #fashion,0.396786156,2,7704.0,2022,7,July,Sunday,48346.38336713996,18–25
49850,37.0,female,japan,626055,video,travel,2785.0,1350.0,1012.0,7856,57027,2022-04-26,573484,False,mobile,positive,#love #lifestyle #tech,0.096550757,3,5147.0,2022,4,April,Tuesday,49616.13559322034,36–45
66984,45.0,male,germany,104708,text,fashion,5588.0,619.0,676.0,7595,74015,2023-10-05,649570,False,mobile,positive,#love #reels #music,0.092994663,3,6883.0,2023,10,October,Thursday,48605.40612244898,36–45
94178,13.0,other,japan,862017,text,fitness,4802.0,2548.0,976.0,1448,46654,2022-12-31,288807,False,mobile,neutral,#love #tech #music,0.178462726,3,8326.0,2022,12,December,Saturday,49616.13559322034,Under 18
21094,63.0,male,uae,944431,image,tech,15211.0,1498.0,1467.0,3887,307,2022-06-02,101320,False,mobile,neutral,#lifestyle,59.20521173,1,18176.0,2022,6,June,Thursday,48928.41351888668,56+
97959,18.0,male,australia,676446,reel,lifestyle,4891.0,1378.0,252.0,198,173,2023-09-25,145206,False,mobile,negative,#fun #love,37.69364162,2,6521.0,2023,9,September,Monday,48346.38336713996,Under 18
43418,30.0,other,germany,128082,video,fitness,12760.0,1147.0,1012.0,2055,24527,2022-04-18,666318,False,desktop,neutral,#fitness #travel #lifestyle,0.600277245,3,14919.0,2022,4,April,Monday,48605.40612244898,26–35
15741,22.0,male,uae,134024,reel,fitness,3525.0,977.0,1616.0,6022,40429,2023-06-12,551734,False,desktop,positive,#love #tech #travel,0.151327018,3,6118.0,2023,6,June,Monday,48928.41351888668,18–25
82374,40.0,female,brazil,385605,reel,fitness,19901.0,1447.0,183.0,1780,76447,2022-02-25,307800,False,tablet,neutral,#fashion #music,0.281646108,2,21531.0,2022,2,February,Friday,49193.1746031746,36–45
78798,23.0,male,uk,105351,video,fitness,4777.0,1537.0,289.0,4900,74877,2023-03-28,331732,False,tablet,positive,#music #fun #reels,0.088184623,3,6603.0,2023,3,March,Tuesday,51119.39350912779,18–25
80532,45.0,other,india,592269,image,fitness,4189.0,1757.0,760.0,6070,70605,2023-01-27,787842,False,tablet,positive,#tech #fashion #lifestyle,0.094979109,3,6706.0,2023,1,January,Friday,52462.38691588785,36–45
32164,13.0,female,uk,969060,text,travel,13023.0,2533.0,1238.0,4422,40572,2023-09-07,205903,False,tablet,negative,#music #fashion #lifestyle,0.41393079,3,16794.0,2023,9,September,Thursday,51119.39350912779,Under 18
45595,25.0,female,japan,204720,image,food,18297.0,477.0,157.0,1713,5989,2022-07-27,659763,False,tablet,neutral,#reels #tech,3.160961763,2,18931.0,2022,7,July,Wednesday,49616.13559322034,18–25
40257,49.0,female,germany,748789,image,tech,10649.0,1894.0,1012.0,5713,26557,2023-05-25,344896,False,tablet,positive,#reels #tech #lifestyle,0.507022631,3,13555.0,2023,5,May,Thursday,48605.40612244898,46–55
24211,32.0,male,uae,532934,reel,tech,13877.0,2380.0,1012.0,5743,40887,2023-10-25,599880,True,desktop,neutral,#travel #foodie,0.414483821,2,17269.0,2023,10,October,Wednesday,48928.41351888668,26–35
15232,13.0,other,canada,997064,video,travel,1150.0,1632.0,392.0,7014,8806,2023-07-09,459035,False,desktop,neutral,#fitness #love,0.360436066,2,3174.0,2023,7,July,Sunday,48703.150097465885,Under 18
77753,64.0,male,uae,620751,text,lifestyle,14301.0,1255.0,1043.0,3092,38787,2022-10-27,288843,False,desktop,negative,#fitness,0.427952665,1,16599.0,2022,10,October,Thursday,48928.41351888668,56+
62691,15.0,female,uk,714865,reel,travel,4137.0,2040.0,1494.0,5665,11620,2023-09-22,600497,False,mobile,positive,#love,0.660154905,1,7671.0,2023,9,September,Friday,51119.39350912779,Under 18
99765,30.0,other,india,226875,text,education,1510.0,1565.0,430.0,6398,379,2022-10-06,147017,False,mobile,negative,#foodie #fitness #fashion,9.248021108,3,3505.0,2022,10,October,Thursday,52462.38691588785,26–35
89768,53.0,male,canada,846572,reel,music,13982.0,29.0,1012.0,3504,64405,2022-05-24,582143,False,tablet,negative,#reels #travel,0.243661206,2,15023.0,2022,5,May,Tuesday,48703.150097465885,46–55
35613,26.0,female,japan,986449,video,fitness,10105.5,726.0,996.0,7672,93198,2022-07-23,33656,False,desktop,negative,#music #fitness #lifestyle,0.060484131,3,11827.5,2022,7,July,Saturday,49616.13559322034,26–35
24026,43.0,female,canada,768137,text,food,14734.0,172.0,1004.0,5146,54107,2022-08-17,192671,False,tablet,negative,#travel #fun,0.294046981,2,15910.0,2022,8,August,Wednesday,48703.150097465885,36–45
63535,39.0,male,australia,845216,text,tech,19636.0,2839.0,1091.0,2567,25231,2022-09-22,656761,False,desktop,positive,#foodie #fashion #lifestyle,0.93400975,3,23566.0,2022,9,September,Thursday,48346.38336713996,36–45
40908,29.0,female,brazil,239380,image,lifestyle,10957.0,467.0,1100.0,929,40329,2023-04-11,65791,False,desktop,neutral,#music #lifestyle,0.310545761,2,12524.0,2023,4,April,Tuesday,49193.1746031746,26–35
62113,58.0,female,india,667729,reel,fashion,3938.0,1497.0,101.0,4625,93591,2022-05-17,651523,False,tablet,positive,#music #foodie #travel,0.064258315,3,5536.0,2022,5,May,Tuesday,52462.38691588785,56+
29610,41.0,other,uk,737970,reel,travel,18895.0,2770.0,651.0,7090,390,2022-08-28,350859,False,tablet,negative,#lifestyle #music,57.22051282,2,22316.0,2022,8,August,Sunday,51119.39350912779,36–45
56646,48.0,female,germany,180865,reel,fashion,1073.0,2444.0,892.0,6643,37748,2023-11-29,72488,False,mobile,positive,#fitness,0.11680089,1,4409.0,2023,11,November,Wednesday,48605.40612244898,46–55
73185,49.0,male,france,113882,image,tech,2192.0,124.0,584.0,5352,11165,2023-03-25,502554,False,desktop,neutral,#tech #fitness,0.25974026,2,2900.0,2023,3,March,Saturday,51727.67338709677,46–55
82567,38.0,other,canada,214883,image,travel,8207.0,2743.0,206.0,1419,15502,2022-11-11,209344,False,mobile,negative,#reels,0.719649078,1,11156.0,2022,11,November,Friday,48703.150097465885,36–45
57574,29.0,male,usa,322658,text,tech,7383.0,2574.0,212.0,2005,90003,2022-05-31,514642,True,mobile,neutral,#travel,0.112985123,1,10169.0,2022,5,May,Tuesday,51263.87225548902,26–35
46182,34.0,female,france,274504,reel,travel,5171.0,1546.0,78.0,1330,24207,2022-11-21,375740,False,mobile,neutral,#love #music #lifestyle,0.280703929,3,6795.0,2022,11,November,Monday,51727.67338709677,26–35
10570,38.0,other,japan,312361,reel,lifestyle,10105.5,1419.0,1136.0,2557,83642,2023-02-07,579268,False,mobile,positive,#fitness,0.129755386,1,12660.5,2023,2,February,Tuesday,49616.13559322034,36–45
29288,14.0,other,usa,457659,text,tech,6480.0,1877.0,1788.0,7870,13129,2022-12-19,723675,False,desktop,negative,#foodie #tech #love,0.772716886,3,10145.0,2022,12,December,Monday,51263.87225548902,Under 18
88824,34.0,other,usa,734913,text,education,12658.0,1026.0,132.0,423,20035,2022-04-20,717827,False,desktop,neutral,#fitness,0.689593212,1,13816.0,2022,4,April,Wednesday,51263.87225548902,26–35
39877,17.0,other,usa,750222,text,fashion,2857.0,535.0,1220.0,149,86198,2023-04-11,499989,True,mobile,neutral,#fitness,0.053504722,1,4612.0,2023,4,April,Tuesday,51263.87225548902,Under 18
94425,16.0,male,uae,510874,video,food,4349.0,1497.0,1048.0,3463,68911,2022-02-09,242883,False,desktop,positive,#lifestyle #reels #music,0.087025293,3,6894.0,2022,2,February,Wednesday,48928.41351888668,Under 18
10917,48.0,female,france,824605,video,lifestyle,1428.0,987.0,471.0,1513,60133,2023-10-16,740423,False,mobile,positive,#music,0.047993614,1,2886.0,2023,10,October,Monday,51727.67338709677,46–55
85602,18.0,male,japan,854002,text,education,6723.0,605.0,1636.0,2715,5357,2022-12-06,671370,False,tablet,positive,#fashion,1.673324622,1,8964.0,2022,12,December,Tuesday,49616.13559322034,Under 18
74575,64.0,other,uk,467209,image,lifestyle,14010.0,2747.0,1780.0,2993,24758,2023-01-07,492496,False,mobile,neutral,#foodie #fitness #reels,0.748727684,3,18537.0,2023,1,January,Saturday,51119.39350912779,56+
82518,33.0,female,brazil,611415,image,travel,15718.0,138.0,1566.0,5166,58091,2023-06-09,3386,False,tablet,positive,#reels,0.299908764,1,17422.0,2023,6,June,Friday,49193.1746031746,26–35
49104,25.0,male,japan,857939,reel,fashion,14809.0,2057.0,1965.0,6455,56014,2023-05-22,580375,False,mobile,positive,#reels,0.336183811,1,18831.0,2023,5,May,Monday,49616.13559322034,18–25
28062,49.0,female,uk,358669,video,tech,13272.0,1554.0,289.0,138,94458,2022-02-22,40360,False,mobile,positive,#foodie,0.160018209,1,15115.0,2022,2,February,Tuesday,51119.39350912779,46–55
26999,37.0,male,uk,963459,video,fashion,11828.0,129.0,1279.0,7572,46099,2022-03-21,26734,True,desktop,positive,#lifestyle #fitness #reels,0.287121196,3,13236.0,2022,3,March,Monday,51119.39350912779,36–45
71845,38.0,male,usa,806168,text,lifestyle,11663.0,400.0,1960.0,7065,1857,2022-12-17,670788,False,tablet,neutral,#lifestyle #travel,7.551427033,2,14023.0,2022,12,December,Saturday,51263.87225548902,36–45
19941,51.0,female,india,139530,text,travel,7856.0,1244.0,1229.0,3725,21439,2023-07-05,587624,False,desktop,positive,#fun #foodie #reels,0.481785531,3,10329.0,2023,7,July,Wednesday,52462.38691588785,46–55
71169,32.0,male,france,239906,text,music,11223.0,641.0,1498.0,1870,22946,2022-12-06,189002,False,mobile,positive,#fitness #reels #travel,0.582323717,3,13362.0,2022,12,December,Tuesday,51727.67338709677,26–35
33470,45.0,male,uk,507574,text,fashion,6645.0,436.0,1006.0,2061,28015,2022-05-01,474486,False,tablet,positive,#fun #love,0.288666786,2,8087.0,2022,5,May,Sunday,51119.39350912779,36–45
69821,26.0,male,france,420838,text,education,2921.0,1423.0,1091.0,1995,44717,2022-03-06,184444,False,mobile,neutral,#tech #fashion,0.121542143,2,5435.0,2022,3,March,Sunday,51727.67338709677,26–35
96669,48.0,male,australia,187193,image,tech,8166.0,1497.0,1238.0,2818,45270,2023-03-16,235198,False,tablet,positive,#reels #music #love,0.232825271,3,10901.0,2023,3,March,Thursday,48346.38336713996,46–55
54435,29.0,other,uae,747786,image,fitness,12637.0,1475.0,633.0,5867,76980,2022-10-23,452051,False,tablet,positive,#love #lifestyle #fitness,0.191543258,3,14745.0,2022,10,October,Sunday,48928.41351888668,26–35
14529,33.0,female,brazil,281393,text,lifestyle,13766.0,1578.0,421.0,1913,88868,2022-07-24,226956,False,mobile,positive,#love #music,0.177397939,2,15765.0,2022,7,July,Sunday,49193.1746031746,26–35
93055,58.0,other,australia,845723,image,food,878.0,57.0,557.0,5638,33593,2023-10-09,765052,False,mobile,negative,#love #reels #foodie,0.044414015,3,1492.0,2023,10,October,Monday,48346.38336713996,56+
22192,28.0,male,uk,304781,text,food,10704.0,1136.0,580.0,5670,32179,2023-07-11,775793,False,desktop,neutral,#reels,0.385966003,1,12420.0,2023,7,July,Tuesday,51119.39350912779,26–35
84102,58.0,female,japan,378829,text,lifestyle,8502.0,699.0,538.0,4280,33975,2022-10-05,268931,True,desktop,neutral,#fashion,0.28665195,1,9739.0,2022,10,October,Wednesday,49616.13559322034,56+
82762,38.0,male,france,216254,video,music,15266.0,1145.0,1706.0,5234,29658,2022-05-15,204587,False,mobile,neutral,#reels #lifestyle #tech,0.610863848,3,18117.0,2022,5,May,Sunday,51727.67338709677,36–45
96795,32.0,female,australia,766716,image,fitness,15300.0,2455.0,1780.0,6253,11117,2023-01-13,197266,False,desktop,positive,#foodie,1.757218674,1,19535.0,2023,1,January,Friday,48346.38336713996,26–35
44087,41.0,other,france,402728,image,travel,1321.0,1483.0,461.0,5696,95117,2022-02-21,475797,True,desktop,neutral,#love #foodie,0.034326146,2,3265.0,2022,2,February,Monday,51727.67338709677,36–45
76677,40.0,male,uae,603669,video,fashion,10105.5,1108.0,1478.0,742,92413,2023-08-03,99374,False,mobile,positive,#fashion #music,0.153376689,2,12691.5,2023,8,August,Thursday,48928.41351888668,36–45
14627,20.0,male,japan,282434,image,fashion,15046.0,1641.0,1005.0,6424,20832,2023-12-11,176962,False,tablet,negative,#fitness,0.849270353,1,17692.0,2023,12,December,Monday,49616.13559322034,18–25
